"","white","black","hisp","marnvr","marapt","agelt20","age2024","age2534","age3544","agege45","agelt24","agege24","agelt30","agege30","anyernpq8","anyernpq6","anyernpq5","anyernpq4","anyernpq3","anyernpq2","anyernpq1","anyadcpq7","anyadcpq6","anyadcpq5","anyadcpq4","anyadcpq3","anyadcpq2","anyadcpq1","anyfstpq7","anyfstpq6","anyfstpq5","anyfstpq4","anyfstpq3","anyfstpq2","anyfstpq1","nohsged","hsged","applcant","anyernpq","anyadcpq","anyfstpq","yrern","yremp","yradc","yrfst","yrernsq","yrvad","yrkvad","yrvfs","ernpq8","ernpq6","ernpq5","ernpq4","ernpq3","ernpq2","ernpq1","adcpq7","adcpq6","adcpq5","adcpq4","adcpq3","adcpq2","adcpq1","fstpq7","fstpq6","fstpq5","fstpq4","fstpq3","fstpq2","fstpq1","treatmnt","on_welfare"
"3252",0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4403.7135826235,6.17831047781462,5795.64986546129,1008.36133665639,147687377.975105,110.970729036604,1275.76266755799,59.6039986565532,172.436488761315,1585.44519663456,711.152157066407,-4.28158105015289,1063.7687413784,-513.443332589914,226.655437247304,849.18708442854,1625.78030426312,1673.37734499673,1744.95524483284,1849.52886646057,1176.90045881349,1221.18482661284,188.171089143334,323.269172709789,74.2883896052893,176.0351556846,326.284237025007,530.670358124261,236.626320648863,1,1
"3253",1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,-2287.06200364769,6.93640392626488,3071.6945579349,3230.97533288128,-29089184.0204476,107.965930567696,1115.97087692179,41.4325846738273,1190.76202411914,-226.86729352417,834.289366842221,1091.98692991303,225.134573628166,885.691273522908,1062.28712055534,1869.39862572499,1233.41180034648,959.168715085147,1968.67002651737,1373.88673550107,1095.893857782,1833.57153278465,616.898329241865,358.097141775709,169.40804736451,618.114924051452,223.841409748608,663.191534810314,508.783463966517,0,1
"3254",1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,16542.5514256426,121.409011752701,-1180.94322467451,611.551972836438,155305608.928844,-4.23028841566973,295.744857838606,-4.28636386298129,2835.37118339896,1779.20409347566,3334.71811165817,5117.91425119478,2881.44175535123,5489.95561803132,3648.22059517084,190.69804842854,-40.0303742049567,-91.1359918982919,190.575523571084,459.422249527482,255.461200921183,538.473828959526,131.535922502326,-252.653345157707,345.644344492125,128.476294326953,-205.789335968697,342.940411470683,-49.0514948551518,1,1
"3255",0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,3953.99601547926,78.8981017160112,4970.87796947184,2124.22742532626,-96795567.1763216,94.2729395431278,1044.42098698922,114.582483307285,-1614.90489095101,-1095.51625643258,-651.836960136186,879.70830260095,19.4452738093844,1041.27006401268,-451.830237258375,1092.18119263224,1578.68144673684,2045.1110682846,1251.28705022391,1580.10475106873,1520.33113122574,1120.35925115645,-266.100704608383,-62.2755188816562,358.883816531746,231.60276710647,644.637767698359,683.083387105248,490.828605829699,0,1
"3256",0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,-1420.73148743177,38.4427181904409,4197.69436125787,1382.53684785831,29124126.4394007,103.620435413318,834.352417339618,90.1368584758143,93.6453455696746,516.821311025898,1593.35601106141,-321.940372962314,263.128940600734,-4.68096447466626,908.712557499677,2270.9225212944,2489.84315648583,16.7913545793329,527.562759944358,494.781012662197,3063.19309880204,1442.78221513275,687.466797873739,555.793773797191,-130.974761284272,-8.71471634140841,559.849658726149,689.144805978723,1082.95322739634,0,1
"3257",1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1405.73707398689,7.17106399547632,8014.44506925811,4391.2367038999,130205537.069137,70.3638001833591,1534.22690285514,75.9202372920304,-597.205597541429,37.9057117200373,-14.3306696470872,658.539889993604,1890.80198700478,-260.443112097669,576.121611371769,-404.049585039757,-373.334864536182,-525.016332215203,1220.51522625441,1988.97878617225,1829.35253392205,2336.93865453706,-195.833280131973,288.050236082706,123.278427018617,162.592881392413,381.942730421269,860.475980232486,1391.48790344164,1,1
"3258",0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,-196.074292247451,-31.3706516076552,-687.855593201917,1306.98400050195,76998537.5155995,77.670767476912,-290.648952649351,128.51650145293,-462.763314900066,42.7445905416962,-131.243388801974,-356.093984600759,-987.309328847327,-206.994285891951,1109.4541118564,330.393702774921,220.983413183638,365.280602838797,-535.168150001892,-401.476668197346,219.280777719658,59.1868058016087,37.2414445825299,-149.85000158182,820.237140900423,863.386632714833,737.689141921951,81.2723412203553,137.181882552502,1,1
"3259",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,4491.21719572793,116.086243032973,-1401.7808537529,-213.779450544226,140955008.007759,17.9978986223556,-18.046188024744,10.8606684620124,489.280433178733,3440.76881445581,3993.28191828513,4136.7857645907,166.250922805811,-686.357792228503,372.889150859577,-231.833414411365,-487.306951454359,215.921224205945,75.1756089067018,-171.598849385002,-250.043833207477,329.033231913777,149.042992167057,45.616047823454,83.5440612641651,-343.673463914731,35.2219605171252,-235.521432038288,81.42347656466,1,1
"3260",0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,7627.03357229131,73.3941607091332,5622.82917330486,2289.83930188343,-50452958.7444699,76.9104045423306,983.090664217217,121.186971229951,-111.328317715459,572.74915758135,1150.67945120917,147.707745386769,1131.16102167039,1918.69454902355,1943.59321016106,2031.11382091158,2178.66574536966,1716.31485699019,1825.45256601761,1842.18023845758,1137.63820374471,-250.412208480644,1090.22192445707,587.463290101242,949.252918837462,933.293239550114,1239.21089342263,700.828138160441,199.367921311963,1,0
"3261",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,4891.4053990367,81.5121731411217,3941.20992013695,-117.905573090071,63120504.3883417,63.8926409369759,379.416536838545,100.965545475561,189.406053011274,2274.14565676658,-437.084759935691,1221.925558246,2547.64605056627,1620.43199150702,746.124929281534,1371.8053236737,2710.534289205,2289.94048150206,763.221180733138,485.44886536002,1009.26796955557,1904.75915115782,719.667647820294,682.275150520842,632.207931822831,199.828748883448,65.1771126441265,568.600000913292,529.95558184064,1,1
"3262",0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,-415.72450379801,-36.9417582887301,-116.821832950526,-285.796846435385,-100108602.60349,-14.6158232401764,599.054935129249,17.8920053679675,148.518048976155,23.6728683744214,-27.4659465838997,408.54204629093,-234.330484642146,-814.05781824383,282.957423407578,8.80180126292526,-1129.72695138911,1128.98456671725,-1118.31175320967,312.879340460323,-568.311450089122,-389.782171997196,-341.146939856742,44.8663844755704,116.796439312233,172.058831764385,-192.574209859078,-189.846517364209,71.4478610537473,1,0
"3263",1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10372.0534796605,96.020004292619,605.499895050854,-781.287794040354,121896112.584512,20.2955034618561,97.4670135701327,-19.3028957777126,5471.1930905494,3902.20966661079,5820.31797322652,5252.53821785701,4939.78981124521,-416.630171675129,-72.8382018668929,-194.765165930254,202.977588622403,215.68852896852,-371.195905385166,53.7820676666532,360.806131937325,-146.612092412154,-117.208500141634,3.96886357758439,354.249816637865,293.033060612315,-14.6077111822598,-243.007814925842,-204.475905484865,0,0
"3264",1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,-2252.96506284047,-35.4604978183528,9257.99187060803,1527.58811722427,-16923774.029988,93.0957114298752,1077.50069939795,102.647259324287,-170.721776173317,495.03053186065,779.64880402566,1079.15272230827,-1241.42008001949,-579.247051626244,214.026836818927,2286.37644417936,1757.60764438707,1770.27618782348,2294.68314262722,1590.17641330222,2420.35920580379,1607.39233668484,575.647803475089,606.623534656508,603.447554590132,578.645248447646,531.308929308623,543.756817108371,882.763774116898,1,1
"3265",0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,-5081.0763745338,99.8533209027762,7487.45490054397,2382.22897139369,34997225.0074833,117.956535234771,1164.83285156774,70.9777946630637,2462.77869387563,589.619632406949,819.203339533216,-1284.73534643413,211.577163958727,-598.658472501289,161.667045263874,1823.45498746793,2128.74545220994,1653.03761824755,1191.89732883674,2218.17574486517,1063.97619446557,1684.59673877905,136.731477346998,481.268471223859,791.581511539506,839.459843331054,338.409102793995,441.021860706511,470.078788367825,1,1
"3266",1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,5790.00902823559,65.3232482934737,3392.48028765464,4126.36571993115,213342802.220047,102.904101668764,1028.93868012748,100.934152625771,247.944987590905,-122.29977150313,303.27782495397,3016.98391420162,3418.80355158142,1814.45523854181,399.474268658741,1613.46422290944,1705.35159222433,2741.5738422505,613.834065678197,283.545261989125,1139.84317039411,986.345196592154,777.294311793235,797.305454788656,784.08361037961,802.441054157503,393.152931987724,1259.82077250903,1053.70699548316,0,1
"3267",1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,5822.27564552861,113.986963097044,10345.9404844096,4210.69623447936,-23168946.6690078,117.644876283398,586.590076279911,111.367180220956,381.357594105293,1093.29658236154,657.758971464267,1748.91945317043,-40.4052450918196,-643.521245159726,-844.230353384145,2260.02021479966,1916.39303270993,1514.37443854558,2576.667749274,1605.2191747464,2252.9348551777,1776.83976730649,1092.35288112574,884.433160701622,870.065346493078,769.317931233477,746.998925953127,1176.50775338151,772.100989599262,1,1
"3268",1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,8615.91113166985,91.3094689394461,3657.7810786835,1449.33933008612,72240420.6925394,101.69177138066,480.547114138213,79.2117903808336,-1246.27546607657,5641.25391644941,6036.24996143258,2015.18074723672,1504.02916208077,5721.12545553165,-152.491189441454,502.412068322819,141.168668534666,661.303221355893,-218.962795654157,-139.717326141347,-308.836551408586,1578.25837082539,33.8885480673099,69.8877837216979,45.0489540713969,58.2445329493718,93.9598254023633,-91.7056093441606,378.747431091003,0,1
"3269",1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,-3400.62412691853,-42.7460644632863,1682.97950023631,3268.08899021345,-25690167.2276821,101.857241285449,820.868470064733,96.2915327066381,-1085.37676377577,600.360311338628,-34.3839644786204,500.304065838309,546.553153054429,381.878560443002,399.912951119371,660.264764409876,-309.785558174947,-416.403748067811,-242.466972374894,463.034178456652,1586.96511941753,1704.77142678072,413.088246342903,60.4892618873898,316.955356707891,517.664629502382,657.6384766816,897.345890241224,1058.22284401787,0,1
"3270",0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,-1530.87349981483,-7.26652089769444,5042.75059827516,-87.4296149422868,-84476134.4516053,-45.3229373923503,219.134145619657,-2.99936215807487,1307.90558945269,780.193085471629,-346.193434723228,457.803149298498,-828.195354591224,-585.268277909427,478.118416569257,1211.15475423366,-478.394958334241,1495.51177352207,-419.838536221007,182.830328237558,-30.1549151736054,-479.461950883954,-68.8544687699243,200.804483406858,-136.051253783043,-186.599385653555,-175.555427401322,-25.534791403657,-64.1433852573589,1,1
"3271",1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,-3697.15210660067,-17.3371724265941,3143.64646758915,2990.74098218878,-32346008.4789215,84.5814140905995,1267.91327573513,68.8621855587673,-384.38440065357,812.81813291096,-1420.62126920129,-979.089497665306,-957.796101837886,680.549803943433,-289.324550230144,1416.12393482644,2059.68487395464,1199.86389472414,1768.48249888036,1172.33354238032,1522.99898416025,561.924592447788,150.178632909292,619.106439415443,346.399950142181,420.826573951301,298.848309222074,538.898850258444,397.162033230454,0,1
"3272",0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,-3997.6505607214,16.5608352528298,2996.24470014153,232.429335980821,-100121787.584217,52.2678570534014,915.959201229774,81.0388719253634,-371.506459872159,-727.354174710918,121.49165499262,56.9738947815488,294.704002215583,-1152.75050135356,461.570325568634,1370.80355068663,935.477680048357,1176.29044902258,218.70685248282,1491.29844103387,982.184139995065,806.140312276148,126.508269257374,-108.407637340253,212.049315290432,256.508984736039,243.886385698413,-56.7495201651404,-14.0395032401327,1,1
"3273",0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,2477.60249924711,-50.1682273714895,9234.72961363116,3711.80940978107,-18319229.7215166,74.0244932357345,1522.23568398888,148.17406878107,-441.879786714622,226.644195929613,-966.104271704463,67.957944201501,-365.912880403025,-442.25852326627,412.720929676964,2007.06718392926,2045.18574641766,2182.18888048067,1734.10403368777,1482.40055125792,1777.44733368156,1190.63438355568,822.691802142993,806.695778040027,994.570927127524,263.995073725995,751.499824925586,689.746559646041,790.588150643191,0,1
"3274",0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,-774.549542883918,14.733314917167,8200.53580724214,2744.13371081584,-82770873.8441881,137.89800289089,1558.927997055,147.945577994727,686.846257292565,-367.072590758155,391.935131559206,-214.09360868807,868.179990004417,-141.003250705459,-882.524245118988,1197.23908449816,1282.02792670542,2445.22004097354,1233.92210733418,974.052787718084,1998.87509713746,1311.70208748677,753.336639035238,467.631850537941,356.457166744692,772.618583232013,798.726764265422,739.149389967298,813.583765859101,1,1
"3275",1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1801.61167293252,14.000095775225,8539.89557117374,3569.84068293226,153542472.493916,78.9475046948751,1176.29426490017,104.532991985755,-247.318951909762,274.147579295864,64.9730872620562,393.789621271167,249.688034184163,120.658898113399,-699.90022273725,1746.40036859809,1448.28581582788,2385.26503327177,2413.81032640752,1769.89583324055,1791.70393371415,1488.23869768416,686.258647105834,918.769665900462,811.186309341642,708.292035169514,1085.14486594848,762.26019294457,996.378626067765,1,1
"3276",1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,-1667.52395897106,-46.4124609081966,5577.93138755825,4701.65586764821,-24492660.0232208,139.888786195205,772.218746957066,101.116274700945,512.454097904986,-2457.09481226104,18.5527087286236,1064.34220495369,-1070.93759145535,-325.198844906475,410.062329575669,1529.77074115247,2446.32064345396,1943.06540819954,2051.81037077196,584.800868133296,1714.91764166641,2208.40723979542,749.340246195959,625.658921096722,528.148965097527,276.977641704061,870.567261378332,564.809316068223,885.273271349336,0,1
"3277",0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,-3437.71492062349,106.313223582242,849.16425508117,756.526898915627,-48099665.6816418,112.464500662487,279.344368563754,104.753482717367,980.749317252034,3304.13993434946,1409.69560606558,640.140272825815,425.550131834653,-1015.21032117696,709.260023883106,785.292650961483,168.083219295712,530.114614038241,983.943237028869,-832.973145671699,1180.808973917,1165.20915334224,-95.5222473458628,-83.6410583365825,-177.38373097621,-158.978521480488,422.600024643544,675.797885414577,628.120273464387,0,0
"3278",0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,-1070.8976385765,70.0352562506354,1363.72472487129,173.63624179003,131759806.756732,28.1165873026436,-161.689517065237,-15.932192411079,12.6512751869283,-1019.71526897314,1304.3301061617,-1015.85277615929,44.8516099081878,-1101.70455785862,-104.962384005524,216.968943779322,-52.2870932216439,-61.150668955361,7.74475811157213,-257.915922107888,-301.321871087011,158.329920136452,33.2760667971301,158.076942497994,57.7802989415964,-111.051116449563,-465.145032197337,21.721137463715,-66.4718839919229,0,0
"3279",1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,-2107.77428709268,16.3493391667667,1095.13029805492,-655.832962514986,20240007.6000225,133.405216076887,517.944558687473,87.7463057014949,-2187.85223335395,433.827960119986,67.7128099484159,-1286.37345329044,-657.88671332889,-1128.57393438976,-804.333382681763,2333.09332006274,472.092490100286,68.7728960959245,-75.7858571706663,422.696128748378,265.503992197285,1603.13676217033,528.032255744953,37.125538383038,-20.8839249644214,-110.913350823366,233.754369426374,129.458882082154,77.5676661854168,1,1
"3280",1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,-2479.24204777768,34.2118490971605,5930.7994415376,613.76159513956,139062364.111707,77.4091012744182,1151.47035051669,90.638514899645,2051.26025164559,2326.56835181126,-401.480831050398,284.482456754063,189.29346671761,430.125983379299,671.510046833972,1627.48946816423,1042.51936472652,1266.51838111957,1187.66392661787,759.654776052539,1152.66595261219,1296.24121436017,329.786885834602,275.838820267101,302.061989348585,203.10363893874,403.287242752516,654.18595373142,471.425402871299,1,1
"3281",0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,7352.91824879578,126.006274673411,671.1478932934,2447.88489648076,60626159.1484282,36.9022674573004,245.555689210387,104.566348549609,-704.446879736745,-73.4344946588023,803.522938431601,-1378.06651414276,1241.01825733465,2909.16422744105,2824.09624210678,-526.927060180948,1081.57630693164,-409.70365778041,-565.743885711918,204.890590383675,-212.907985454304,-131.54084490572,900.041138254647,1018.80041803648,643.127127359613,1087.61163627772,1211.57714476257,1279.60274994586,574.64987033689,1,1
"3282",1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,2842.04571798254,110.601479520469,6456.62383205465,2573.89498802843,78642376.9595393,72.3905747929818,1092.5432613497,89.4586982357641,315.788319069159,1779.19127526594,-248.306929508407,282.047986355918,-347.598216631244,-647.604027175431,-90.2991814737817,2304.19620007565,1543.36278790071,1789.2671271768,1720.21143994952,1650.82432358199,1638.86769901754,1721.03056152972,651.267398457896,395.108300387435,477.738510439214,804.597264144916,900.57847301012,877.190887036698,716.695593246965,0,1
"3283",0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1015.90483912535,127.43695212417,228.673614170842,962.584058751706,-28501496.0912887,89.9227614490463,550.861640820993,112.777432425712,1141.87951963945,2517.98204387876,2546.34088509336,358.986867621444,1624.28738854117,-305.605962953928,-214.77951235858,448.96666842713,-557.526667285065,-137.89223018514,368.632583733279,-35.1967047752385,1578.31096091356,1046.04360851223,-204.20546022441,-230.709781732704,-35.507503785561,-281.859010746337,300.225189196664,518.040163795786,458.833590199629,1,1
"3284",0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,-2383.60847179894,148.222714205079,-3047.83563629993,-291.512322901327,-77624816.6788112,-4.13908960223675,476.742910275271,20.9344756590579,-49.7179397780248,506.227591715029,444.44618745537,1348.35365273445,1210.27454066446,1314.66471803179,104.112660980972,-767.390660290383,-359.831530579481,407.915095746947,-446.743823518756,21.6174636926391,-33.3519744378214,296.40200170184,111.551798566399,108.548741787638,-115.447322627684,147.40970035866,115.260838541965,35.2345194868317,-135.455122385744,1,1
"3285",0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,5541.2412653879,151.400363586012,6110.20733008952,2645.2665451527,114361877.5754,92.1321991427876,875.745298480638,82.3998208613975,181.22833793611,1900.42972836805,934.031447741806,448.402523668243,-608.11711824515,828.900490955417,1225.13410396754,1024.56948061615,1077.08577425481,923.521523704682,869.295304167147,887.150328201379,715.63470568122,1224.41064927979,550.767938852631,602.680483977054,544.752047446977,761.129052811434,990.769678667126,659.033213231996,580.171062500591,1,1
"3286",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,3140.23998017518,-10.092980753279,7537.09148361803,3150.78845384417,-45073639.1661204,121.19689829941,1587.60938408588,133.019212444063,800.4407827517,-9.90031069776606,-233.097792231545,843.370548671654,-436.223990273124,-110.656380043776,510.463730407483,1464.9771743586,-145.122299415415,-390.478800873843,2156.77700791931,1702.78621879617,2259.91023112129,2368.45959950222,612.275175127121,-188.89368482034,173.575171018154,884.81512075411,987.33798445798,1048.95263323831,993.003910137876,0,1
"3287",0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,6422.88706379962,-24.9961274864767,8684.88852526156,2673.11148667133,10673608.3242971,66.3553781239077,1112.40688226641,53.7176536783864,-449.499504676224,-519.225362626743,-347.667160987362,-84.8061368104677,-692.400622961941,-918.400833270905,-687.855887555472,1257.08512490712,1538.36599205408,1684.73316867288,1364.58385556364,1083.483600349,1790.71118876464,1469.79022903014,726.157345404749,398.107870725597,690.763845561242,794.694784390618,427.949987665771,697.808076914602,585.476953453684,0,1
"3288",0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,459.715140945855,101.52222858215,10114.4244147082,5623.27689890499,-9546063.46470011,92.1151858561564,1469.85083903787,88.5370622577569,292.0694054149,1430.02331568755,802.303988684602,-951.578631785712,137.129222921751,507.074475852004,623.835819325694,1907.33362738509,1888.86290662921,1940.31220372062,1760.91566411282,2587.67943098907,2297.8852150327,2755.52798988937,759.312761455274,779.606501080614,651.807932887367,1481.78911816434,1438.83870255241,924.359959519185,1375.31142646313,1,1
"3289",0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,22210.6698885592,93.9362172053053,-1063.9086502037,338.816506561057,199318256.450181,-9.90682598715006,167.259851579617,20.9506620549827,5872.11293297642,5478.42639878978,6513.09633723176,5732.61350115833,10618.6619762465,-1041.74596372292,434.629306684493,483.996992841106,-262.284173944554,1139.77500228007,133.892725073431,225.484071193147,392.315001953092,219.728644597185,-106.934423867847,30.7673736257203,75.4175014126785,-3.96304708475111,92.3988565860464,-346.712884965734,-4.50811813207557,1,0
"3290",0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,619.136298071278,-23.2469304627758,6862.88183541337,458.350536068272,-49269412.5018893,96.9060638116833,1437.12062764275,114.407910713485,2.29079750152377,1270.28592386495,-452.353689049219,-296.633500181238,145.397020870715,405.654065213749,-919.974027867869,440.818622908963,1512.11130101136,804.802153840513,1014.14554970223,1325.75170808272,1393.39144657329,846.388897326904,463.788313946207,339.911541772371,60.235981302673,404.590011568636,184.849651883702,325.085154143003,306.103917830234,1,1
"3291",1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,2306.38667686323,89.8659448180825,8030.02902708751,4582.87303827502,8705844.40381527,103.280931860138,1475.19194260296,126.380263615586,-63.0924966848447,176.802816118219,1230.33786316696,-552.728851989434,868.821347004826,2839.8072042956,915.319574349746,2801.94288824435,2290.10739588698,2599.72567719902,2309.48501846346,3231.36826523162,2104.56976584292,1994.24270895985,823.859549648818,1011.5391042655,1344.39299397024,896.732305222227,904.069538995564,959.650631508989,1085.11294289192,1,1
"3292",1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,-2217.117825793,9.40267228000674,6038.76632120183,1527.44474029347,74943203.1123569,113.324139676606,1768.47397946406,81.4996355103808,36.1484450682264,-706.11592029866,290.19805103649,-431.23800103866,-733.536159483723,-659.618443489165,235.843143545835,310.840011149061,1875.36380756775,930.785318620985,1393.77265309025,1184.24730707767,1586.33559452773,1049.01456553077,756.577998412315,741.572698013952,517.500356127828,447.826660941355,445.339510738365,534.716684442444,302.502116158543,0,0
"3293",0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,-3893.40030664975,-32.2830726639578,-2968.98996686141,609.736554186196,-35605794.0656729,-17.1500689740715,-93.8859201701784,28.4317737599722,-497.411438608109,-244.102394854467,1126.14107033177,996.630111773754,477.215709708081,-49.7793847074006,-318.570319281231,586.133218850604,-89.0041905547093,998.292564341463,99.7574399104148,-65.1536873233664,-17.188100348649,34.1308776077814,400.170445820005,35.7923956816622,138.341348320446,322.259012915599,52.819332859398,15.2036779116673,272.091445409968,0,0
"3294",1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,42855.533293558,58.0415653153288,83.8986503459863,-438.195669197307,1549110294.90134,36.8676792058816,231.793986168607,6.54031880372227,10627.8244390276,10495.2580858746,10685.4539761572,10251.3286764224,10718.959462745,7998.8634498569,9869.52561853634,401.646021681578,-863.283979728407,-174.225023463097,-95.1962633277285,-234.66844639749,-585.952965975503,-97.8461143734624,-68.037996458829,-31.9229708284827,147.178705576743,111.303705149532,-48.4885144854682,68.2231852353508,-288.015680920084,1,0
